Job_position,Company,Location,Salary,requirements,rating,experience,posting_frequency
Apply - Full Stack Developer,Barclays,"Chennai, Tamil Nadu",na,"Strong understanding of Object Oriented Design using Java or any other Language.These include a competitive salary and pension, health care and all the tools,…",3.9,na,1.0
Web Developer,Sunfocus Solutions Pvt. Ltd.,"Mohali, Punjab","40,000 a month","Hands on experience with SQL schema design, SOLID principles, REST API design.Previous working experience as a PHP / Laravel developer for 1 year.",-99.0,na,1.0
Junior Java Developer,Gembrill technologies,"Chennai, Tamil Nadu","12,000 - 15,000 a month",We pleased to introduce ourselves as US based and Product based IT Company established in the year 2000.We have an urgent opening for Java Developers.,4.0,na,1.0
Web and App Developer,Imagic Creatives Pvt. Ltd.,"Domlur, Bengaluru, Karnataka","25,000 a month","These software are commonly used for touch screen kiosk or display.Job Types: Full-time, Walk-In.Salary: From ₹25,000.00 per month.",-99.0,na,1.0
Software Developer Android,Investwell,"Gurgaon, Haryana",na,"Maintaining and establishing good software design and architecture best practices.Collaborate with cross-functional teams to define, design, and ship new…",-99.0,na,1.0
Senior Software Engineer,Oracle,"Gurgaon, Haryana",na,"As a member of the software engineering division, you will assist in defining and developing software for tasks associated with the developing, debugging or…",3.8,na,1.0
Node js developer,jyogi technologies pvt ltd,"Delhi, Delhi","5,00,000 - 10,00,000 a year","Vast experience in developing scalable microservices using NodeJS using best engineering practices.Knowledge of BPM tool like Camunda and API Gateway, IAM…",-99.0,na,1.0
Java Developer,Ezeiatech Systems Pvt Ltd,"Gurgaon, Haryana",na,Object Oriented analysis and design using common design patterns.Java developer roles and responsibilities include managing Java/Java EE application…,-99.0,Bachelor's,1.0
DB Developer(SQL),Visual IT Solutions,"Vijayawada, Andhra Pradesh",na,Strong proficiency with SQL and its variation among popular databases.Experience with some of the modern relational databases.,4.3,na,1.0
Android Developer,Mounty Outdoor Adventures Private Limited,"Hyderabad, Telangana","3,00,000 - 4,00,000 a year","Ability to design applications around natural user interfaces, such as -touch-.Strong knowledge of Android UI design principles, patterns, and best practices.",-99.0,Android development: 1 yearAndroid jetpack: 1 yearKotlin: 1 year,1.0
Unity Game Developer,M90 Technologies Pvt Ltd,"Aurangabad, Maharashtra","10,000 - 25,000 a month",Software development: 1 year (Preferred).Meeting with the design team to discuss gaming ideas and specifications.Planning and implementing game functionality.,-99.0,Unity game development: 1 year,1.0
Software Developer (Internship + Permanent employment)| Than...,Applied Cloud Computing Pvt. Ltd.,"Mumbai, Maharashtra","8,000 a month","In Digitalization, we help clients embrace mobility as a transformational strategy to deliver real, measurable, and sustainable improvements in business…",-99.0,Bachelor's,1.0
User Interface Development Solutions Application Developer,Accenture,"Bengaluru, Karnataka",na,Key Responsibilities : Maintain quality and ensure the responsiveness of applications across platforms Must have good understanding on Media queries Collaborate…,4.0,na,1.0
Web Designer & Developer,AARNA IT TECHNOLOGY PVT. LTD.,"Lucknow, Uttar Pradesh","14,000 a month","CSS/CSS3: 3 years (Required).Capabilities using CSS, Php, HTML/HTML5, CSS, JavaScript, Ajax, JQuery, API,.Including Framework Codeigniter ( framework).",-99.0,Total: 4 yearsCSS/CSS3: 3 years,1.0
Software Developer,CBO Infotech,"Dwarka, Delhi, Delhi",na,"3.Experience in designing Window based application.1.Ability to develop software in VB 6.0 with MS SQL,.net with C#, Crystal Report and other selected…",3.5,na,1.0
PHP Web Developer,Infoventive Technologies,"Noida, Uttar Pradesh","40,000 a month","You develop back-end components, connect the application with other web services, and assist front-end developers by ensuring their work integrates with the…",-99.0,na,1.0
ADVISORY SOFTWARE ENGINEER,Pitney Bowes,"Pune, Maharashtra",na,You will use your expertise in building highly scalable cloud solutions in an agile setting.Solid understanding and prior use of TDD (Test Driven Development)…,3.6,na,1.0
Android Developer(1-2 Years),Weboconnect technologies pvt ltd,"South Malviya Nagar, Delhi","19,796 - 24,195 a month",Experience in developing high quality Android application.Experience at least 4- 6 applications in the past.Experience with security software and solutions.,-99.0,Native Android Development : 1 year,1.0
Software Engineer,iGold Technologies Private Limited,"Chennai, Tamil Nadu","18,000 a month","Work closely with designers, artists and other staff involved in the design process in order to create a quality product to schedule.",-99.0,na,1.0
Front End Developer,AllianceTech,Remote,"7,00,000 a year",You are an experienced front-end developer who is passionate about writing great modular code and implementing front-end features that users love to use.,-99.0,Css: 1 yearJavascript: 1 year,1.0
software/app developer,CRP,"Hyderabad, Telangana","30,000 - 35,000 a month","Our company is a group of companies currently focusing on building a new software / App , we are looking for a experienced developer to assist with the end to…",-99.0,na,1.0
ReactJS Developer — Remote Position,StartUs Insights,"Bengaluru, Karnataka","45,000 a month","Solid understanding of software development principles and best practices.Total work: 3 years (Required).Passion for startups, innovation and technology.",-99.0,React: 2 yearsBachelor's,1.0
Laravel Developer,YAKS Group (IT Company),"Vadodara, Gujarat","15,000 - 50,168 a month","Software development: 1 year (Preferred).Ability to understand project specifications requirements,.Experience in the development of PHP based.",-99.0,na,1.0
iOS Developer,UG Info Systems Pvt Ltd,"New Delhi, Delhi",na,Develop innovative solutions based on product requirements and business challenges in iOS.Minimum 2 years of hands-on experience of iOS design and development.,-99.0,na,1.0
ReactJS Developer,NewAge Products Inc,"Mumbai, Maharashtra","3,00,000 - 7,00,000 a year","We are looking for an experienced (3-7 yrs.).Experience/knowledge in source code versioning control using GIT, such as GITHUB will be an added advantage.",-99.0,ReactJS: 3 yearsCSS: 3 yearsJavaScript: 3 years,1.0
MERN Stack Developer,WHITELION SYSTEM PVT LTD,"Surat, Gujarat","20,000 - 35,000 a month","This developer will work with our team of talented engineers to design and build the next generation of applications and APIs.Job Types: Full-time, Walk-In.",-99.0,na,1.0
Full Stack Software Engineer,10to8 ltd,"Pune, Maharashtra",na,"Whether it’s using AI to identify customers who might be late for their bookings and personalising messages to them, extending our communications system to…",-99.0,Software: 3 years,1.0
ASP.NET Developer,Easeprint Solutions.Com,"Faridabad, Haryana","15,000 - 25,000 a month","NET DEVELOPER for its in house project in ASP.DOT NET TECHNOLOGY for web application.A fast growing company with many International clients in Middle East,…",-99.0,na,1.0
Sr. PHP Developer,Jatin Verma’s IAS Academy,"New Delhi, Delhi","20,000 - 30,000 a month",Passion for best design and coding practices and a desire to develop new bold ideas.Integration of user-facing elements developed by front-end developers.,-99.0,na,1.0
Software Testing Engineer,Mutual Job SOLUTIONS,"Hyderabad, Telangana","25,000 - 30,000 a month",Preparing reports on all aspects related to the software testing carried out and reporting to the design team.Executing tests on software usability.,-99.0,na,1.0
Embedded Software Engineer(IOT),Trane Technologies,"Bengaluru, Karnataka",na,Expert knowledge of developing modular software using C and C++ in an Embedded platform.He/She will design and develop software for new products and enhance…,-99.0,na,1.0
Android | Flutter Developer,Cliffex,"Noida, Uttar Pradesh","12,000 - 50,000 a month","Experience with JSON, XML, JavaScript, and interfacing applications to server side API’s.Cliffex is looking for app developers with working experience of…",-99.0,na,1.0
Front End Developer (Vuejs),Turgajo Technologies Pvt. Ltd,"Indore, Madhya Pradesh","20,00,000 a year",You will be working alongside other front-end and back-end developers to ensure the timely delivery of high quality and robust features.,-99.0,Vuejs: 2 yearsProgramming / HTML: 2 yearsTotal work: 2 years,356.0
PHP Developer,Innoblitz Technologies System & Pvt Ltd.,"Chennai, Tamil Nadu","35,000 a month",Developing front-end and back-end applications.Understanding of MVC design patterns.We are looking for a PHP candidate with excellent working knowledge on web…,-99.0,Software development: 1 yearTotal work: 1 yearBachelor's,1.0
Front End Developer,Codeclouds IT Solutions Pvt. Ltd,"Kolkata, West Bengal","2,50,000 - 4,40,000 a month","Some understanding of UI/UX design is necessary.We are looking for talented Front-End Web Developers to join our development team, based in Kolkata!",4.8,na,1.0
Android Developer,Paymnts-Billion Bonds Finance Pvt Ltd,"Mumbai, Maharashtra","7,50,000 a year",Research and implement new UI technologies in Android.Bachelors degree is a must.We are looking for android developers who are passionate about their work and…,-99.0,Android: 1 year,1.0
Website Developer & SEO,Hilltop Stones,"Bengaluru, Karnataka","25,000 - 30,000 a month","Proficiency in graphic design software including Adobe Photoshop, Adobe Illustrator, and other visual design tools.Minimum 3 years of Experience required.",-99.0,Wordpress: 3 yearsWeb Designing: 5 years,1.0
ADF Developer,iGlobal Services LLC,"Hyderabad, Telangana","256 - 1,167 an hour","Experience in designing and developing ADF-based UI for Business process-based applications.As an ADF technical expert, mentor other team members in best…",-99.0,na,357.0
Advisory UI Developer,Pitney Bowes,"Noida, Uttar Pradesh",na,"Demonstrable experience with web technology stack, including but not limited to: Core Java, Webservices, REST, Microservices, JavaScript, Angular, AngularJS,…",3.6,na,1.0
PHP Developer,Business Solution Inc.,"Dhanbad, Jharkhand","15,000 - 20,000 a month","Take ownership of all aspects of PHP and JS applications, including code quality, technology and stack, testing, performance and scaling.",-99.0,Total work: 1 yearPHP (Laravel): 1 year,1.0
Jr. Laravel Developer,DesignersX,"Mohali, Punjab","20,000 a month","We seek talented, self-starter, and self-motivated engineering and technology background individuals with a drive to learn and create great web applications.",-99.0,na,1.0
Web Developer,Codeclouds IT Solutions Pvt. Ltd,"Kolkata, West Bengal","2,40,000 - 4,60,000 a year","Candidates should be keen to learn on the job, cooperate with other members and contribute positively to the team.A logical and analytical thinker.",4.8,na,1.0
Full Stack Web Developer,Nutan Capital Partners LLP,"Kolkata, West Bengal","1,80,000 a year",Software development: 3 years (Preferred). Follow the software industries best practices. Minimum 3 years of experience on Web Technologies.,-99.0,PostGreSQL / MySQL / NoSQL: 1 yearPython / PHP: 1 yearJava Angular / Node JS: 1 year,1.0
Web Developer,Treft Systems Inc,"Bengaluru, Karnataka","4,00,000 - 20,00,000 a year",Building our client websites and web applications using various front-end and backend tools.Note that relocation will be offered to the right candidates from…,-99.0,na,1.0
ReactJS Developer,DevCool Inc.,"Pune, Maharashtra",na,"We will need 3-4 years of experience in the below skills.Solid understanding of AJAX, JavaScript, JQuery, JSON data - Proficient.What is your Notice Period?",-99.0,na,1.0
"Work from Home, Full Time, 7+ Years, Frontend Developer",Careti,"Gurgaon, Haryana",na,"Responsible for ensuring the alignment of web design, user experience requirements, optimizing web pages for maximum efficiency and maintaining brand…",-99.0,na,1.0
